order_id,customer_id,order_date,status,region_code
O00512,CUST0130,2026-04-08 19:29:23,RETURNED,EAST
O00513,CUST0347,2025-07-11 14:35:09,PLACED,NORTH
O00514,CUST0380,2026-02-07 12:22:52,PLACED,WEST
O00515,CUST0784,,SHIPPED,CENTRAL
O00516,CUST0046,,DELIVERED,WEST
O00517,CUST0115,2026-03-01 17:42:46,PLACED,WEST
O00518,CUST0758,,PLACED,NORTH
O00519,CUST0743,2025-02-09 17:48:44,DELIVERED,CENTRAL
O00520,CUST0664,2025-12-11 18:11:34,DELIVERED,WEST
O00521,CUST0022,2025-07-02 12:21:10,PLACED,NORTH
O00522,CUST0421,2025-02-05 07:42:25,CANCELLED,CENTRAL
O00523,CUST0475,2026-04-07 05:25:23,CANCELLED,SOUTH
O00524,CUST0079,2025-07-02 05:09:18,DELIVERED,NORTH
O00525,CUST0488,,DELIVERED,SOUTH
O00526,CUST0020,,PLACED,EAST
O00527,CUST0105,,SHIPPED,CENTRAL
O00528,CUST0071,,DELIVERED,CENTRAL
O00529,CUST0231,2025-06-03 07:22:40,DELIVERED,WEST
O00530,CUST0338,2025-04-05 20:58:13,DELIVERED,EAST
O00531,CUST0224,,SHIPPED,NORTH
O00532,CUST0129,2025-08-10 05:08:32,CANCELLED,SOUTH
O00533,CUST0719,,SHIPPED,SOUTH
O00534,CUST0601,2025-11-02 04:51:21,PLACED,CENTRAL
O00535,CUST0391,2025-11-06 00:34:08,RETURNED,NORTH
O00536,CUST0012,2025-08-01 06:31:56,RETURNED,CENTRAL
O00537,CUST0296,2026-03-03 17:19:51,DELIVERED,SOUTH
O00538,CUST0152,2025-05-10 19:02:42,DELIVERED,SOUTH
O00539,CUST0184,2025-08-02 21:42:34,SHIPPED,WEST
O00540,CUST0632,2025-01-04 22:50:07,CANCELLED,EAST
O00541,CUST0362,2026-05-03 00:09:59,DELIVERED,SOUTH
O00542,CUST0126,,DELIVERED,CENTRAL
O00543,CUST0525,,CANCELLED,SOUTH
O00544,CUST0289,,PLACED,SOUTH
O00545,CUST0707,2026-01-05 18:06:50,SHIPPED,NORTH
O00546,CUST0061,2026-08-01 10:22:43,SHIPPED,EAST
O00547,CUST0348,2026-10-04 01:34:37,PLACED,NORTH
O00548,CUST0556,,CANCELLED,WEST
O00549,CUST0533,,RETURNED,WEST
O00550,CUST0612,,SHIPPED,EAST
O00551,CUST0241,,SHIPPED,SOUTH
O00552,CUST0761,,DELIVERED,SOUTH
O00553,CUST0081,,DELIVERED,WEST
O00554,CUST0154,2025-10-08 22:11:19,DELIVERED,WEST
O00555,CUST0388,,DELIVERED,EAST
O00556,CUST0282,,SHIPPED,CENTRAL
O00557,CUST0067,,PLACED,WEST
O00558,CUST0475,2026-05-03 06:13:59,CANCELLED,SOUTH
O00559,CUST0308,2025-10-06 23:13:43,RETURNED,SOUTH
O00560,CUST0597,,PLACED,CENTRAL
O00561,CUST0506,2025-10-08 21:32:19,DELIVERED,WEST
O00562,CUST0291,,CANCELLED,SOUTH
O00563,CUST0259,2025-02-12 15:48:37,DELIVERED,CENTRAL
O00564,CUST0158,2025-06-01 15:12:38,RETURNED,NORTH
O00565,CUST0487,2026-01-06 01:13:26,DELIVERED,WEST
O00566,CUST0496,2025-11-04 16:28:22,DELIVERED,NORTH
O00567,CUST0577,,RETURNED,SOUTH
O00568,CUST0373,,DELIVERED,NORTH
O00569,CUST0022,2026-07-05 11:05:55,SHIPPED,WEST
O00570,CUST0590,,DELIVERED,SOUTH
O00571,CUST0726,,CANCELLED,EAST
O00572,CUST0647,,PLACED,NORTH
O00573,CUST0400,2025-07-12 19:19:48,PLACED,WEST
O00574,CUST0776,2025-04-10 22:18:01,DELIVERED,SOUTH
O00575,CUST0707,,RETURNED,NORTH
O00576,CUST0533,2026-08-01 01:52:38,PLACED,EAST
O00577,CUST0482,2025-11-02 13:18:36,DELIVERED,CENTRAL
O00578,CUST0727,2025-10-03 20:24:59,DELIVERED,SOUTH
O00579,CUST0147,2025-09-12 08:41:18,DELIVERED,WEST
O00580,CUST0761,2025-03-08 08:12:28,DELIVERED,EAST
O00581,CUST0521,2026-10-03 10:05:25,PLACED,EAST
O00582,CUST0359,,DELIVERED,NORTH
O00583,CUST0487,,RETURNED,WEST
O00584,CUST0641,2026-12-01 02:23:21,SHIPPED,WEST
O00585,CUST0095,,RETURNED,EAST
O00586,CUST0084,,SHIPPED,SOUTH
O00587,CUST0514,2025-04-06 07:26:12,DELIVERED,NORTH
O00588,CUST0306,2026-03-03 19:42:46,RETURNED,WEST
O00589,CUST0361,2026-07-03 16:09:37,CANCELLED,NORTH
O00590,CUST0304,,PLACED,SOUTH
O00591,CUST0538,2025-10-12 14:59:21,DELIVERED,EAST
O00592,CUST0503,,DELIVERED,EAST
O00593,CUST0586,,SHIPPED,EAST
O00594,CUST0238,2026-11-05 13:32:25,RETURNED,NORTH
O00595,CUST0157,,DELIVERED,SOUTH
O00596,CUST0639,,DELIVERED,SOUTH
O00597,CUST0731,2025-07-06 05:52:15,SHIPPED,NORTH
O00598,CUST0330,2025-10-05 16:03:08,SHIPPED,SOUTH
O00599,CUST0216,,DELIVERED,EAST
O00600,CUST0157,,DELIVERED,SOUTH
O00601,CUST0552,2025-05-11 04:25:23,RETURNED,WEST
O00602,CUST0517,,RETURNED,SOUTH
O00603,CUST0010,,DELIVERED,EAST
O00604,CUST0491,,DELIVERED,CENTRAL
O00605,CUST0752,,DELIVERED,WEST
O00606,CUST0047,,PLACED,NORTH
O00607,CUST0417,,DELIVERED,EAST
O00608,CUST0062,,DELIVERED,EAST
O00609,CUST0206,,DELIVERED,WEST
O00610,CUST0699,,DELIVERED,WEST
O00611,CUST0331,2026-08-06 02:02:26,RETURNED,EAST
O00612,CUST0413,2025-01-06 15:34:11,DELIVERED,EAST
O00613,CUST0018,,DELIVERED,WEST
O00614,CUST0580,,DELIVERED,WEST
O00615,CUST0765,2026-02-03 16:06:39,DELIVERED,WEST
O00616,CUST0752,2026-01-03 05:04:53,CANCELLED,CENTRAL
O00617,CUST0094,,DELIVERED,CENTRAL
O00618,CUST0349,2025-09-03 21:30:21,CANCELLED,NORTH
O00619,CUST0012,,RETURNED,WEST
O00620,CUST0185,,DELIVERED,SOUTH
O00621,CUST0210,2025-10-07 13:53:59,DELIVERED,WEST
O00622,CUST0049,2025-06-11 21:18:24,DELIVERED,CENTRAL
O00623,CUST0763,,PLACED,NORTH
O00624,CUST0163,,RETURNED,WEST
O00625,CUST0133,,SHIPPED,SOUTH
O00626,CUST0035,2025-03-05 10:05:35,DELIVERED,NORTH
O00627,CUST0619,2026-06-01 21:09:21,DELIVERED,WEST
O00628,CUST0270,2026-03-05 04:21:14,DELIVERED,CENTRAL
O00629,CUST0023,,DELIVERED,SOUTH
O00630,CUST0333,,DELIVERED,NORTH
O00631,CUST0285,2026-05-01 15:16:26,DELIVERED,EAST
O00632,CUST0055,,DELIVERED,NORTH
O00633,CUST0532,,SHIPPED,NORTH
O00634,CUST0619,,DELIVERED,EAST
O00635,CUST0707,2025-05-11 09:53:00,DELIVERED,EAST
O00636,CUST0104,2026-02-07 21:07:07,DELIVERED,SOUTH
O00637,CUST0019,,DELIVERED,WEST
O00638,CUST0427,,PLACED,SOUTH
O00639,CUST0521,,CANCELLED,CENTRAL
O00640,CUST0634,,DELIVERED,NORTH
O00641,CUST0433,,PLACED,SOUTH
O00642,CUST0023,2026-07-05 12:40:40,DELIVERED,EAST
O00643,CUST0148,,DELIVERED,EAST
O00644,CUST0182,2025-08-11 01:02:49,CANCELLED,NORTH
O00645,CUST0233,2025-12-05 05:10:59,DELIVERED,EAST
O00646,CUST0134,2025-03-08 04:44:27,RETURNED,WEST
O00647,CUST0713,,PLACED,WEST
O00648,CUST0781,,SHIPPED,NORTH
O00649,CUST0681,2026-10-06 21:35:48,PLACED,NORTH
O00650,CUST0265,,DELIVERED,NORTH
O00651,CUST0778,2025-09-04 04:30:25,RETURNED,SOUTH
O00652,CUST0607,,DELIVERED,NORTH
O00653,CUST0098,,RETURNED,EAST
O00654,CUST0366,,CANCELLED,CENTRAL
O00655,CUST0253,2026-02-06 20:45:41,PLACED,CENTRAL
O00656,CUST0787,,SHIPPED,SOUTH
O00657,CUST0294,,PLACED,NORTH
O00658,CUST0225,2026-01-06 17:17:01,DELIVERED,CENTRAL
O00659,CUST0195,,SHIPPED,EAST
O00660,CUST0394,2026-11-03 07:48:05,DELIVERED,WEST
O00661,CUST0121,,DELIVERED,CENTRAL
O00662,CUST0145,,DELIVERED,CENTRAL
O00663,CUST0745,2025-11-02 02:59:40,DELIVERED,NORTH
O00664,CUST0400,,DELIVERED,EAST
O00665,CUST0709,,DELIVERED,EAST
O00666,CUST0444,,RETURNED,WEST
O00667,CUST0701,2026-12-01 06:31:40,PLACED,WEST
O00668,CUST0694,,DELIVERED,NORTH
O00669,CUST0128,,DELIVERED,CENTRAL
O00670,CUST0110,,DELIVERED,SOUTH
O00671,CUST0352,,CANCELLED,WEST
O00672,CUST0131,,DELIVERED,EAST
O00673,CUST0789,2025-07-10 23:26:28,RETURNED,EAST
O00674,CUST0493,,DELIVERED,SOUTH
O00675,CUST0792,2026-11-04 03:56:00,SHIPPED,WEST
O00676,CUST0515,,RETURNED,NORTH
O00677,CUST0107,,DELIVERED,NORTH
O00678,CUST0189,,DELIVERED,SOUTH
O00679,CUST0316,,DELIVERED,CENTRAL
O00680,CUST0791,,SHIPPED,WEST
O00681,CUST0508,2026-01-06 09:31:36,DELIVERED,CENTRAL
O00682,CUST0565,,RETURNED,NORTH
O00683,CUST0398,2026-06-04 11:27:09,RETURNED,WEST
O00684,CUST0476,2025-06-02 01:11:46,SHIPPED,EAST
O00685,CUST0729,,DELIVERED,EAST
O00686,CUST0738,2026-03-02 17:44:51,CANCELLED,CENTRAL
O00687,CUST0697,,DELIVERED,CENTRAL
O00688,CUST0487,2026-03-05 20:28:15,RETURNED,CENTRAL
O00689,CUST0063,2026-05-02 09:35:23,DELIVERED,WEST
O00690,CUST0637,,DELIVERED,NORTH
O00691,CUST0610,,CANCELLED,EAST
O00692,CUST0765,,DELIVERED,NORTH
O00693,CUST0444,,DELIVERED,NORTH
O00694,CUST0683,2025-08-09 09:00:55,SHIPPED,EAST
O00695,CUST0612,,RETURNED,NORTH
O00696,CUST0351,,DELIVERED,NORTH
O00697,CUST0477,2026-09-03 20:40:55,DELIVERED,WEST
O00698,CUST0279,,DELIVERED,EAST
O00699,CUST0392,2026-04-02 11:44:20,DELIVERED,WEST
O00700,CUST0108,,DELIVERED,EAST
O00701,CUST0176,2025-03-11 13:13:42,RETURNED,SOUTH
O00702,CUST0514,,SHIPPED,EAST
O00703,CUST0054,2025-01-11 20:52:52,DELIVERED,SOUTH
O00704,CUST0645,2025-05-04 21:03:04,PLACED,EAST
O00705,CUST0285,2025-10-03 20:37:22,CANCELLED,WEST
O00706,CUST0443,2025-03-08 12:38:43,CANCELLED,EAST
O00707,CUST0522,2025-04-11 15:45:42,DELIVERED,EAST
O00708,CUST0210,2026-01-03 14:38:50,SHIPPED,CENTRAL
O00709,CUST0470,,RETURNED,CENTRAL
O00710,CUST0197,,DELIVERED,WEST
O00711,CUST0280,,RETURNED,WEST
O00712,CUST0585,2025-03-03 19:00:54,SHIPPED,WEST
O00713,CUST0157,2025-04-09 05:28:42,CANCELLED,EAST
O00714,CUST0451,,RETURNED,NORTH
O00715,CUST0655,,SHIPPED,EAST
O00716,CUST0667,,DELIVERED,SOUTH
O00717,CUST0421,2025-02-09 04:08:04,SHIPPED,NORTH
O00718,CUST0257,,DELIVERED,WEST
O00719,CUST0438,2025-07-02 07:21:15,SHIPPED,SOUTH
O00720,CUST0035,,DELIVERED,SOUTH
O00721,CUST0665,,CANCELLED,NORTH
O00722,CUST0091,,DELIVERED,NORTH
O00723,CUST0422,2026-08-01 23:56:10,RETURNED,WEST
O00724,CUST0747,,PLACED,CENTRAL
O00725,CUST0129,,RETURNED,CENTRAL
O00726,CUST0263,,SHIPPED,NORTH
O00727,CUST0797,,CANCELLED,WEST
O00728,CUST0772,,SHIPPED,NORTH
O00729,CUST0185,2025-08-08 09:59:45,DELIVERED,EAST
O00730,CUST0609,,DELIVERED,NORTH
O00731,CUST0330,,DELIVERED,SOUTH
O00732,CUST0290,,DELIVERED,EAST
O00733,CUST0321,,RETURNED,CENTRAL
O00734,CUST0041,,SHIPPED,WEST
O00735,CUST0322,2026-07-01 04:26:37,DELIVERED,SOUTH
O00736,CUST0459,2026-02-02 00:17:11,RETURNED,WEST
O00737,CUST0267,2025-05-11 03:17:09,RETURNED,SOUTH
O00738,CUST0310,2025-04-08 05:50:01,RETURNED,EAST
O00739,CUST0791,,SHIPPED,NORTH
O00740,CUST0509,,RETURNED,EAST
O00741,CUST0740,2026-09-03 03:39:19,CANCELLED,EAST
O00742,CUST0524,2025-09-03 12:48:38,DELIVERED,CENTRAL
O00743,CUST0761,2025-01-12 16:30:09,DELIVERED,NORTH
O00744,CUST0662,2025-08-07 22:56:35,DELIVERED,SOUTH
O00745,CUST0009,,DELIVERED,EAST
O00746,CUST0595,,SHIPPED,CENTRAL
O00747,CUST0736,,DELIVERED,EAST
O00748,CUST0468,2026-05-05 04:51:39,SHIPPED,CENTRAL
O00749,CUST0341,,PLACED,EAST
O00750,CUST0192,2026-07-02 13:44:16,RETURNED,CENTRAL
O00751,CUST0235,,RETURNED,CENTRAL
O00752,CUST0647,,RETURNED,SOUTH
O00753,CUST0274,,DELIVERED,WEST
O00754,CUST0620,,PLACED,EAST
O00755,CUST0180,2026-04-08 04:16:21,PLACED,CENTRAL
O00756,CUST0451,2026-10-04 17:59:29,PLACED,SOUTH
O00757,CUST0201,,CANCELLED,WEST
O00758,CUST0139,,DELIVERED,EAST
O00759,CUST0750,,SHIPPED,SOUTH
O00760,CUST0035,,SHIPPED,WEST
O00761,CUST0260,,DELIVERED,WEST
O00762,CUST0093,2025-11-01 17:04:17,SHIPPED,EAST
O00763,CUST0715,2026-12-02 07:43:35,DELIVERED,WEST
O00764,CUST0759,,PLACED,NORTH
O00765,CUST0059,2025-07-12 08:33:01,DELIVERED,EAST
O00766,CUST0626,,SHIPPED,CENTRAL
O00767,CUST0396,2025-06-11 14:22:13,DELIVERED,SOUTH
O00768,CUST0578,2025-12-02 21:08:05,SHIPPED,SOUTH
O00769,CUST0521,,RETURNED,SOUTH
O00770,CUST0097,,DELIVERED,EAST
O00771,CUST0125,,RETURNED,WEST
O00772,CUST0293,2026-05-01 15:39:32,DELIVERED,EAST
O00773,CUST0633,,DELIVERED,SOUTH
O00774,CUST0329,,DELIVERED,WEST
O00775,CUST0060,,PLACED,SOUTH
O00776,CUST0042,,SHIPPED,WEST
O00777,CUST0452,,PLACED,EAST
O00778,CUST0732,,DELIVERED,NORTH
O00779,CUST0743,2025-01-06 04:30:07,DELIVERED,SOUTH
O00780,CUST0296,2025-04-07 06:07:38,CANCELLED,EAST
O00781,CUST0582,2025-06-08 21:14:46,RETURNED,NORTH
O00782,CUST0544,2025-04-07 15:09:40,RETURNED,SOUTH
O00783,CUST0792,,RETURNED,NORTH
O00784,CUST0297,2025-05-05 14:21:04,DELIVERED,NORTH
O00785,CUST0337,2025-07-06 01:03:04,PLACED,WEST
O00786,CUST0470,2025-03-10 21:38:03,DELIVERED,EAST
O00787,CUST0050,2026-09-04 11:49:47,RETURNED,CENTRAL
O00788,CUST0138,2025-05-08 01:46:20,CANCELLED,EAST
O00789,CUST0336,,DELIVERED,CENTRAL
O00790,CUST0396,2025-05-04 14:31:19,SHIPPED,SOUTH
O00791,CUST0795,,PLACED,SOUTH
O00792,CUST0172,2026-02-02 14:39:02,DELIVERED,SOUTH
O00793,CUST0129,2025-02-11 17:52:16,CANCELLED,EAST
O00794,CUST0707,,DELIVERED,EAST
O00795,CUST0530,,DELIVERED,WEST
O00796,CUST0493,2025-02-10 20:30:01,DELIVERED,NORTH
O00797,CUST0780,2026-09-03 13:24:25,DELIVERED,WEST
O00798,CUST0651,,PLACED,EAST
O00799,CUST0480,,DELIVERED,SOUTH
O00800,CUST0513,,DELIVERED,NORTH
O00801,CUST0303,,PLACED,WEST
O00802,CUST0313,2025-02-06 04:39:09,DELIVERED,EAST
O00803,CUST0260,,DELIVERED,NORTH
O00804,CUST0570,,DELIVERED,CENTRAL
O00805,CUST0441,,DELIVERED,CENTRAL
O00806,CUST0265,,DELIVERED,CENTRAL
O00807,CUST0022,,SHIPPED,SOUTH
O00808,CUST0408,,DELIVERED,EAST
O00809,CUST0327,2026-11-04 16:22:55,DELIVERED,EAST
O00810,CUST0355,2025-11-07 07:41:05,SHIPPED,CENTRAL
O00811,CUST0271,,DELIVERED,NORTH
O00812,CUST0410,,SHIPPED,WEST
O00813,CUST0477,,RETURNED,CENTRAL
O00814,CUST0749,,DELIVERED,CENTRAL
O00815,CUST0375,2026-09-02 11:01:09,PLACED,SOUTH
O00816,CUST0020,,CANCELLED,SOUTH
O00817,CUST0033,2025-03-08 17:31:00,DELIVERED,SOUTH
O00818,CUST0452,2026-06-07 06:57:03,PLACED,WEST
O00819,CUST0157,2026-01-05 15:21:36,PLACED,SOUTH
O00820,CUST0162,2026-01-04 17:39:36,DELIVERED,WEST
O00821,CUST0605,2025-06-09 07:19:49,DELIVERED,WEST
O00822,CUST0058,2025-08-12 00:17:12,PLACED,WEST
O00823,CUST0431,,DELIVERED,CENTRAL
O00824,CUST0303,2025-07-02 17:44:57,DELIVERED,CENTRAL
O00825,CUST0611,,DELIVERED,CENTRAL
O00826,CUST0025,2026-09-03 20:59:10,DELIVERED,NORTH
O00827,CUST0280,2026-04-03 17:14:01,PLACED,CENTRAL
O00828,CUST0667,,DELIVERED,NORTH
O00829,CUST0171,,DELIVERED,WEST
O00830,CUST0243,2026-04-06 07:59:56,DELIVERED,EAST
O00831,CUST0622,,RETURNED,WEST
O00832,CUST0432,2026-04-01 17:11:48,CANCELLED,SOUTH
O00833,CUST0642,2025-01-08 10:17:02,DELIVERED,NORTH
O00834,CUST0689,2026-10-05 04:42:00,SHIPPED,SOUTH
O00835,CUST0626,,CANCELLED,WEST
O00836,CUST0316,,DELIVERED,NORTH
O00837,CUST0373,,DELIVERED,SOUTH
O00838,CUST0521,2025-02-02 02:19:04,DELIVERED,NORTH
O00839,CUST0638,,DELIVERED,WEST
O00840,CUST0270,,CANCELLED,CENTRAL
O00841,CUST0279,2025-04-06 18:45:52,DELIVERED,NORTH
O00842,CUST0729,,CANCELLED,NORTH
O00843,CUST0114,,PLACED,NORTH
O00844,CUST0177,2025-01-05 07:28:40,RETURNED,SOUTH
O00845,CUST0751,,CANCELLED,WEST
O00846,CUST0756,2025-12-04 05:37:03,DELIVERED,EAST
O00847,CUST0147,2025-06-05 07:21:02,DELIVERED,WEST
O00848,CUST0793,2025-07-01 08:55:54,CANCELLED,WEST
O00849,CUST0355,,SHIPPED,EAST
O00850,CUST0387,2026-01-03 13:07:50,DELIVERED,SOUTH
O00851,CUST0161,,CANCELLED,SOUTH
O00852,CUST0445,,RETURNED,CENTRAL
O00853,CUST0704,2026-06-01 01:05:01,DELIVERED,NORTH
O00854,CUST0740,,PLACED,EAST
O00855,CUST0417,,PLACED,NORTH
O00856,CUST0682,2025-04-06 20:55:08,PLACED,CENTRAL
O00857,CUST0308,2026-06-03 14:38:11,RETURNED,CENTRAL
O00858,CUST0317,,PLACED,EAST
O00859,CUST0546,,DELIVERED,SOUTH
O00860,CUST0563,,RETURNED,WEST
O00861,CUST0208,2025-05-11 03:04:06,PLACED,EAST
O00862,CUST0405,2025-10-05 18:56:59,RETURNED,EAST
O00863,CUST0224,2025-06-04 18:37:45,DELIVERED,CENTRAL
O00864,CUST0354,,PLACED,CENTRAL
O00865,CUST0612,,CANCELLED,EAST
O00866,CUST0749,2026-09-03 18:23:47,PLACED,NORTH
O00867,CUST0387,,DELIVERED,NORTH
O00868,CUST0054,2025-08-05 16:20:16,DELIVERED,NORTH
O00869,CUST0470,,CANCELLED,CENTRAL
O00870,CUST0585,2026-01-07 21:40:59,SHIPPED,EAST
O00871,CUST0297,,DELIVERED,SOUTH
O00872,CUST0113,2025-02-12 18:48:12,DELIVERED,EAST
O00873,CUST0471,,DELIVERED,WEST
O00874,CUST0089,2025-05-04 02:15:51,DELIVERED,SOUTH
O00875,CUST0493,2025-08-08 16:14:39,PLACED,CENTRAL
O00876,CUST0418,,CANCELLED,EAST
O00877,CUST0604,,DELIVERED,WEST
O00878,CUST0711,,CANCELLED,SOUTH
O00879,CUST0523,2025-11-05 17:38:59,DELIVERED,SOUTH
O00880,CUST0727,2026-10-06 19:15:55,PLACED,SOUTH
O00881,CUST0472,,CANCELLED,CENTRAL
O00882,CUST0384,2025-02-05 21:54:12,RETURNED,NORTH
O00883,CUST0129,,DELIVERED,CENTRAL
O00884,CUST0162,2025-01-05 13:31:28,DELIVERED,EAST
O00885,CUST0316,,PLACED,SOUTH
O00886,CUST0151,2026-08-03 01:46:16,RETURNED,EAST
O00887,CUST0296,2025-09-08 06:39:56,CANCELLED,WEST
O00888,CUST0008,2025-06-05 19:56:06,DELIVERED,NORTH
O00889,CUST0433,2026-08-05 20:51:52,DELIVERED,WEST
O00890,CUST0351,,CANCELLED,CENTRAL
O00891,CUST0141,,DELIVERED,WEST
O00892,CUST0689,2026-05-04 05:25:27,RETURNED,EAST
O00893,CUST0097,,SHIPPED,WEST
O00894,CUST0353,2026-08-07 01:40:05,RETURNED,WEST
O00895,CUST0759,2025-12-10 23:31:01,PLACED,SOUTH
O00896,CUST0730,,DELIVERED,EAST
O00897,CUST0580,2025-07-05 23:26:39,DELIVERED,SOUTH
O00898,CUST0639,2026-09-07 21:00:09,CANCELLED,CENTRAL
O00899,CUST0540,,DELIVERED,NORTH
O00900,CUST0129,,RETURNED,EAST
O00901,CUST0216,2025-09-09 21:06:03,DELIVERED,CENTRAL
O00902,CUST0627,,DELIVERED,WEST
O00903,CUST0029,,SHIPPED,NORTH
O00904,CUST0546,,SHIPPED,NORTH
O00905,CUST0107,2026-09-07 06:07:20,DELIVERED,SOUTH
O00906,CUST0267,2025-02-04 05:36:54,DELIVERED,WEST
O00907,CUST0700,,DELIVERED,EAST
O00908,CUST0191,,DELIVERED,NORTH
O00909,CUST0333,,RETURNED,EAST
O00910,CUST0390,2025-04-05 01:53:19,SHIPPED,CENTRAL
O00911,CUST0606,,DELIVERED,CENTRAL
O00912,CUST0400,,PLACED,WEST
O00913,CUST0572,,DELIVERED,WEST
O00914,CUST0654,,SHIPPED,CENTRAL
O00915,CUST0697,,CANCELLED,SOUTH
O00916,CUST0317,2026-05-08 14:48:33,DELIVERED,CENTRAL
O00917,CUST0214,,DELIVERED,SOUTH
O00918,CUST0257,2026-05-07 15:25:42,RETURNED,CENTRAL
O00919,CUST0468,2025-12-02 00:02:11,CANCELLED,CENTRAL
O00920,CUST0302,,PLACED,WEST
O00921,CUST0285,,RETURNED,SOUTH
O00922,CUST0605,2026-07-06 10:14:32,PLACED,CENTRAL
O00923,CUST0582,,PLACED,NORTH
O00924,CUST0149,,RETURNED,SOUTH
O00925,CUST0631,2026-01-06 11:35:20,RETURNED,EAST
O00926,CUST0656,,SHIPPED,EAST
O00927,CUST0355,2025-04-08 16:44:26,RETURNED,EAST
O00928,CUST0022,,RETURNED,CENTRAL
O00929,CUST0493,2025-05-01 00:20:55,DELIVERED,WEST
O00930,CUST0575,,DELIVERED,NORTH
O00931,CUST0557,2025-01-02 16:12:30,DELIVERED,EAST
O00932,CUST0391,2026-02-01 14:04:52,SHIPPED,NORTH
O00933,CUST0133,,RETURNED,WEST
O00934,CUST0015,,CANCELLED,EAST
O00935,CUST0202,2025-03-04 22:20:05,DELIVERED,SOUTH
O00936,CUST0245,,PLACED,WEST
O00937,CUST0726,2025-03-08 00:15:35,SHIPPED,WEST
O00938,CUST0119,2025-12-10 20:43:13,DELIVERED,SOUTH
O00939,CUST0571,,DELIVERED,CENTRAL
O00940,CUST0584,,DELIVERED,NORTH
O00941,CUST0136,,RETURNED,CENTRAL
O00942,CUST0752,2025-08-10 06:59:06,CANCELLED,NORTH
O00943,CUST0715,,SHIPPED,CENTRAL
O00944,CUST0470,2025-03-01 15:33:02,DELIVERED,NORTH
O00945,CUST0336,,SHIPPED,CENTRAL
O00946,CUST0483,,DELIVERED,NORTH
O00947,CUST0744,,SHIPPED,WEST
O00948,CUST0551,2026-05-04 11:30:50,PLACED,SOUTH
O00949,CUST0348,,CANCELLED,SOUTH
O00950,CUST0712,2026-10-03 02:42:37,RETURNED,SOUTH
O00951,CUST0174,2025-04-12 11:18:57,PLACED,NORTH
O00952,CUST0034,2026-07-05 15:43:36,CANCELLED,CENTRAL
O00953,CUST0647,2025-09-12 09:07:01,SHIPPED,WEST
O00954,CUST0250,,CANCELLED,CENTRAL
O00955,CUST0248,,DELIVERED,NORTH
O00956,CUST0646,2026-03-04 21:04:42,SHIPPED,NORTH
O00957,CUST0040,,RETURNED,NORTH
O00958,CUST0136,2025-05-03 16:05:23,PLACED,CENTRAL
O00959,CUST0647,,PLACED,NORTH
O00960,CUST0578,,CANCELLED,WEST
O00961,CUST0104,,RETURNED,CENTRAL
O00962,CUST0016,2026-10-04 13:58:41,DELIVERED,WEST
O00963,CUST0641,,DELIVERED,NORTH
O00964,CUST0470,,DELIVERED,NORTH
O00965,CUST0111,,DELIVERED,CENTRAL
O00966,CUST0204,2025-10-05 23:12:20,DELIVERED,EAST
O00967,CUST0437,2026-08-05 22:36:16,DELIVERED,SOUTH
O00968,CUST0146,,SHIPPED,CENTRAL
O00969,CUST0452,2026-10-06 23:43:40,CANCELLED,EAST
O00970,CUST0603,,SHIPPED,EAST
O00971,CUST0623,,DELIVERED,NORTH
O00972,CUST0536,,SHIPPED,CENTRAL
O00973,CUST0061,2026-09-03 12:31:04,SHIPPED,SOUTH
O00974,CUST0661,,DELIVERED,WEST
O00975,CUST0717,,DELIVERED,CENTRAL
O00976,CUST0585,2025-10-12 22:25:53,DELIVERED,EAST
O00977,CUST0172,,RETURNED,NORTH
O00978,CUST0513,,DELIVERED,SOUTH
O00979,CUST0483,2025-07-08 08:42:08,DELIVERED,EAST
O00980,CUST0763,,DELIVERED,NORTH
O00981,CUST0377,2025-11-01 02:41:04,DELIVERED,CENTRAL
O00982,CUST0123,,DELIVERED,CENTRAL
O00983,CUST0789,2026-04-01 01:35:54,RETURNED,SOUTH
O00984,CUST0208,,SHIPPED,EAST
O00985,CUST0742,,CANCELLED,SOUTH
O00986,CUST0188,,SHIPPED,EAST
O00987,CUST0109,,DELIVERED,NORTH
O00988,CUST0352,2025-04-08 11:06:26,DELIVERED,EAST
O00989,CUST0387,,RETURNED,CENTRAL
O00990,CUST0450,,RETURNED,NORTH
O00991,CUST0127,2026-01-08 12:00:00,SHIPPED,SOUTH
O00992,CUST0200,2026-02-08 12:00:00,SHIPPED,WEST
O00993,CUST0717,2026-03-08 12:00:00,DELIVERED,CENTRAL
O00994,CUST0445,2026-04-08 12:00:00,RETURNED,SOUTH
O00995,CUST0053,2026-05-08 12:00:00,CANCELLED,CENTRAL
O00996,CUST0199,2026-06-08 12:00:00,RETURNED,EAST
O00997,CUST0158,2026-07-08 12:00:00,DELIVERED,NORTH
O00998,CUST0650,2026-08-08 12:00:00,CANCELLED,SOUTH
O00999,CUST0526,2026-10-08 12:00:00,RETURNED,WEST
O01000,CUST0220,2026-11-08 12:00:00,DELIVERED,WEST
