order_id,customer_id,order_date,status,region_code
O00407,CUST0728,2025-11-19 01:09:05,SHIPPED,NORTH
O00408,CUST0514,2025-09-01 13:31:44,DELIVERED,EAST
O00409,CUST0227,2026-06-22 11:00:25,SHIPPED,EAST
O00410,CUST0044,2025-07-26 03:22:17,DELIVERED,NORTH
O00411,CUST0500,2026-05-28 05:36:35,SHIPPED,WEST
O00412,CUST0756,2026-06-21 11:17:59,CANCELLED,SOUTH
O00413,CUST0793,2025-04-11 18:47:32,DELIVERED,SOUTH
O00414,CUST0216,2025-02-07 16:43:30,DELIVERED,CENTRAL
O00415,CUST0124,2025-01-05 11:19:20,RETURNED,CENTRAL
O00416,CUST0095,2025-12-08 16:59:54,RETURNED,NORTH
O00417,CUST0539,2025-11-16 00:49:06,DELIVERED,EAST
O00418,CUST0660,2025-08-03 11:40:58,SHIPPED,EAST
O00419,CUST0289,2026-06-30 11:37:11,CANCELLED,NORTH
O00420,CUST0285,2025-06-02 05:44:03,SHIPPED,NORTH
O00421,CUST0643,2026-07-28 18:42:58,PLACED,CENTRAL
O00422,CUST0364,2026-07-17 11:35:44,SHIPPED,EAST
O00423,CUST0593,2025-09-08 06:14:09,PLACED,CENTRAL
O00424,CUST0352,2026-07-08 16:09:09,PLACED,NORTH
O00425,CUST0488,2025-02-21 03:51:24,DELIVERED,NORTH
O00426,CUST0442,2026-02-06 06:30:59,DELIVERED,CENTRAL
O00427,CUST0650,2026-04-02 22:26:21,DELIVERED,EAST
O00428,CUST0208,2026-07-01 02:51:35,RETURNED,WEST
O00429,CUST0587,2025-05-15 03:22:58,CANCELLED,WEST
O00430,CUST0105,2026-04-12 11:18:03,DELIVERED,WEST
O00431,CUST0487,2025-08-26 08:08:53,SHIPPED,CENTRAL
O00432,CUST0270,2026-01-08 14:16:30,SHIPPED,EAST
O00433,CUST0338,2026-04-10 17:44:58,PLACED,WEST
O00434,CUST0121,2025-12-26 17:25:37,DELIVERED,SOUTH
O00435,CUST0295,2025-12-23 22:00:25,DELIVERED,CENTRAL
O00436,CUST0111,2026-02-20 03:53:42,DELIVERED,NORTH
O00437,CUST0315,2026-06-30 16:47:00,DELIVERED,WEST
O00438,CUST0250,2025-09-07 19:57:00,SHIPPED,WEST
O00439,CUST0399,2025-03-09 12:24:18,SHIPPED,CENTRAL
O00440,CUST0447,2026-03-22 20:39:05,CANCELLED,CENTRAL
O00441,CUST0716,2025-08-30 06:18:06,DELIVERED,NORTH
O00442,CUST0763,2026-05-14 04:09:44,DELIVERED,WEST
O00443,CUST0339,2026-07-23 03:33:19,CANCELLED,SOUTH
O00444,CUST0321,2026-02-20 02:32:03,DELIVERED,CENTRAL
O00445,CUST0795,2026-01-24 11:55:14,DELIVERED,NORTH
O00446,CUST0098,2025-08-11 05:03:28,RETURNED,NORTH
O00447,CUST0781,2025-05-31 05:25:58,DELIVERED,EAST
O00448,CUST0405,2026-04-03 07:07:26,SHIPPED,EAST
O00449,CUST0312,2026-08-07 11:05:17,RETURNED,WEST
O00450,CUST0741,2025-12-19 03:15:03,DELIVERED,CENTRAL
O00451,CUST0528,2026-02-18 04:38:38,RETURNED,NORTH
O00452,CUST0384,2026-07-17 01:56:03,PLACED,CENTRAL
O00453,CUST0373,2025-04-23 10:16:29,RETURNED,SOUTH
O00454,CUST0448,2026-02-08 22:45:48,DELIVERED,WEST
O00455,CUST0421,2026-01-26 15:50:41,DELIVERED,SOUTH
O00456,CUST0492,2025-05-23 06:51:11,DELIVERED,EAST
O00457,CUST0433,2025-06-07 10:30:10,RETURNED,SOUTH
O00458,CUST0143,2025-01-12 02:36:43,DELIVERED,SOUTH
O00459,CUST0744,2026-05-14 23:57:15,DELIVERED,SOUTH
O00460,CUST0092,2025-05-21 23:23:00,CANCELLED,WEST
O00461,CUST0718,2026-03-12 22:41:30,SHIPPED,CENTRAL
O00462,CUST0440,2026-07-20 16:23:08,DELIVERED,SOUTH
O00463,CUST0196,2026-03-11 22:00:42,PLACED,WEST
O00464,CUST0754,2025-08-31 18:16:02,SHIPPED,CENTRAL
O00465,CUST0596,2026-01-11 01:13:05,RETURNED,CENTRAL
O00466,CUST0500,2026-01-13 04:07:12,DELIVERED,NORTH
O00467,CUST0151,2026-06-24 10:10:24,DELIVERED,NORTH
O00468,CUST0541,2025-04-01 08:55:42,DELIVERED,NORTH
O00469,CUST0706,2026-07-07 21:06:13,DELIVERED,NORTH
O00470,CUST0357,2026-07-02 00:23:33,DELIVERED,CENTRAL
O00471,CUST0486,2025-12-06 15:19:43,DELIVERED,EAST
O00472,CUST0302,2025-06-21 01:17:10,DELIVERED,CENTRAL
O00473,CUST0773,2025-11-08 20:31:26,SHIPPED,WEST
O00474,CUST0598,2025-06-23 20:51:25,PLACED,EAST
O00475,CUST0761,2025-01-28 10:26:33,DELIVERED,SOUTH
O00476,CUST0523,2025-03-20 10:06:58,SHIPPED,CENTRAL
O00477,CUST0293,2025-10-09 09:21:19,PLACED,NORTH
O00478,CUST0624,2025-06-28 21:32:44,CANCELLED,WEST
O00479,CUST0384,2025-06-29 09:30:42,CANCELLED,SOUTH
O00480,CUST0502,2025-07-05 19:12:05,RETURNED,EAST
O00481,CUST0092,2025-05-29 21:40:59,RETURNED,SOUTH
O00482,CUST0513,2026-02-27 13:57:02,SHIPPED,WEST
O00483,CUST0749,2025-06-21 07:40:37,DELIVERED,EAST
O00484,CUST0061,2025-09-28 04:13:23,PLACED,WEST
O00485,CUST0414,03-05-2026 10:58:20,DELIVERED,CENTRAL
O00486,CUST0245,2026-01-24 14:12:07,DELIVERED,SOUTH
O00487,CUST0549,2026-03-22 00:25:54,DELIVERED,WEST
O00488,CUST0397,2025-11-20 19:18:21,DELIVERED,NORTH
O00489,CUST0105,2026-06-29 23:12:28,DELIVERED,WEST
O00490,CUST0631,2025-10-07 12:11:44,SHIPPED,NORTH
O00491,CUST0267,2026-02-05 16:47:18,CANCELLED,SOUTH
O00492,CUST0757,2025-07-19 18:55:51,DELIVERED,SOUTH
O00493,CUST0326,2026-07-15 00:23:06,DELIVERED,NORTH
O00494,CUST0018,2026-02-26 03:33:25,DELIVERED,WEST
O00495,CUST0365,2025-08-13 10:18:52,SHIPPED,NORTH
O00496,CUST0030,2025-04-05 02:04:15,RETURNED,SOUTH
O00497,CUST0619,2025-05-05 04:22:05,PLACED,CENTRAL
O00498,CUST0139,2026-01-20 23:53:54,CANCELLED,CENTRAL
O00499,CUST0195,2025-04-24 06:42:31,SHIPPED,WEST
O00500,CUST0682,2025-03-19 23:15:26,DELIVERED,EAST
O00501,CUST0793,2026-03-14 11:46:29,SHIPPED,NORTH
O00502,CUST0289,2025-03-05 13:56:14,DELIVERED,NORTH
O00503,CUST0270,2025-09-29 06:28:41,DELIVERED,WEST
O00504,CUST0211,2026-02-07 06:29:48,DELIVERED,NORTH
O00505,CUST0153,2026-07-08 15:42:05,SHIPPED,NORTH
O00506,CUST0458,2025-09-23 03:45:38,PLACED,NORTH
O00507,CUST0591,2025-09-14 16:14:02,PLACED,WEST
O00508,CUST0158,2025-01-01 01:22:39,DELIVERED,EAST
O00509,CUST0161,2025-12-04 14:14:52,DELIVERED,CENTRAL
O00510,CUST0730,2026-05-18 17:24:30,DELIVERED,NORTH
O00511,CUST0559,2025-08-20 00:07:13,DELIVERED,WEST
O00512,CUST0130,2026-08-04 19:29:23,RETURNED,EAST
O00513,CUST0347,2025-11-07 14:35:09,PLACED,NORTH
O00514,CUST0380,2026-07-02 12:22:52,PLACED,WEST
O00515,CUST0784,2025-10-24 23:35:07,SHIPPED,CENTRAL
O00516,CUST0046,2026-01-29 06:57:15,DELIVERED,WEST
O00517,CUST0115,2026-01-03 17:42:46,PLACED,WEST
O00518,CUST0758,2025-07-14 05:05:42,PLACED,NORTH
O00519,CUST0743,2025-09-02 17:48:44,DELIVERED,CENTRAL
O00520,CUST0664,2025-11-12 18:11:34,DELIVERED,WEST
O00521,CUST0022,2025-02-07 12:21:10,PLACED,NORTH
O00522,CUST0421,2025-05-02 07:42:25,CANCELLED,CENTRAL
O00523,CUST0475,2026-07-04 05:25:23,CANCELLED,SOUTH
O00524,CUST0079,2025-02-07 05:09:18,DELIVERED,NORTH
O00525,CUST0488,2025-02-16 08:50:08,DELIVERED,SOUTH
O00526,CUST0020,2025-06-26 23:02:04,PLACED,EAST
O00527,CUST0105,2026-04-13 22:15:14,SHIPPED,CENTRAL
O00528,CUST0071,2025-04-19 04:09:25,DELIVERED,CENTRAL
O00529,CUST0231,2025-03-06 07:22:40,DELIVERED,WEST
O00530,CUST0338,2025-05-04 20:58:13,DELIVERED,EAST
O00531,CUST0224,2025-02-16 21:35:36,SHIPPED,NORTH
O00532,CUST0129,2025-10-08 05:08:32,CANCELLED,SOUTH
O00533,CUST0719,2026-01-14 20:08:56,SHIPPED,SOUTH
O00534,CUST0601,2025-02-11 04:51:21,PLACED,CENTRAL
O00535,CUST0391,2025-06-11 00:34:08,RETURNED,NORTH
O00536,CUST0012,2025-01-08 06:31:56,RETURNED,CENTRAL
O00537,CUST0296,2026-03-03 17:19:51,DELIVERED,SOUTH
O00538,CUST0152,2025-10-05 19:02:42,DELIVERED,SOUTH
O00539,CUST0184,2025-02-08 21:42:34,SHIPPED,WEST
O00540,CUST0632,2025-04-01 22:50:07,CANCELLED,EAST
O00541,CUST0362,2026-03-05 00:09:59,DELIVERED,SOUTH
O00542,CUST0126,2026-06-27 03:29:01,DELIVERED,CENTRAL
O00543,CUST0525,2025-08-13 16:54:05,CANCELLED,SOUTH
O00544,CUST0289,2025-02-24 07:03:11,PLACED,SOUTH
O00545,CUST0707,2026-05-01 18:06:50,SHIPPED,NORTH
O00546,CUST0061,2026-01-08 10:22:43,SHIPPED,EAST
O00547,CUST0348,2026-04-10 01:34:37,PLACED,NORTH
O00548,CUST0556,2025-06-30 05:45:15,CANCELLED,WEST
O00549,CUST0533,2025-04-29 02:34:47,RETURNED,WEST
O00550,CUST0612,2025-11-30 15:15:27,SHIPPED,EAST
O00551,CUST0241,2025-04-23 11:52:26,SHIPPED,SOUTH
O00552,CUST0761,2026-02-27 07:16:48,DELIVERED,SOUTH
O00553,CUST0081,2026-04-28 21:18:09,DELIVERED,WEST
O00554,CUST0154,2025-08-10 22:11:19,DELIVERED,WEST
O00555,CUST0388,2025-05-20 16:39:56,DELIVERED,EAST
O00556,CUST0282,2025-07-27 12:13:45,SHIPPED,CENTRAL
O00557,CUST0067,2025-10-15 04:58:11,PLACED,WEST
O00558,CUST0475,2026-03-05 06:13:59,CANCELLED,SOUTH
O00559,CUST0308,2025-06-10 23:13:43,RETURNED,SOUTH
O00560,CUST0597,2026-07-21 08:21:47,PLACED,CENTRAL
O00561,CUST0506,2025-08-10 21:32:19,DELIVERED,WEST
O00562,CUST0291,2025-01-15 15:35:13,CANCELLED,SOUTH
O00563,CUST0259,2025-12-02 15:48:37,DELIVERED,CENTRAL
O00564,CUST0158,2025-01-06 15:12:38,RETURNED,NORTH
O00565,CUST0487,2026-06-01 01:13:26,DELIVERED,WEST
O00566,CUST0496,2025-04-11 16:28:22,DELIVERED,NORTH
O00567,CUST0577,2025-01-13 14:48:16,RETURNED,SOUTH
O00568,CUST0373,2025-10-30 08:42:14,DELIVERED,NORTH
O00569,CUST0022,2026-05-07 11:05:55,SHIPPED,WEST
O00570,CUST0590,2025-01-25 16:33:36,DELIVERED,SOUTH
O00571,CUST0726,2026-02-20 06:44:01,CANCELLED,EAST
O00572,CUST0647,2026-04-21 23:03:41,PLACED,NORTH
O00573,CUST0400,2025-12-07 19:19:48,PLACED,WEST
O00574,CUST0776,2025-10-04 22:18:01,DELIVERED,SOUTH
O00575,CUST0707,2025-03-24 22:35:24,RETURNED,NORTH
O00576,CUST0533,2026-01-08 01:52:38,PLACED,EAST
O00577,CUST0482,2025-02-11 13:18:36,DELIVERED,CENTRAL
O00578,CUST0727,2025-03-10 20:24:59,DELIVERED,SOUTH
O00579,CUST0147,2025-12-09 08:41:18,DELIVERED,WEST
O00580,CUST0761,2025-08-03 08:12:28,DELIVERED,EAST
O00581,CUST0521,2026-03-10 10:05:25,PLACED,EAST
O00582,CUST0359,09-04-2026 17:42:10,DELIVERED,NORTH
O00583,CUST0487,2026-06-29 19:24:02,RETURNED,WEST
O00584,CUST0641,2026-01-12 02:23:21,SHIPPED,WEST
O00585,CUST0095,2025-03-24 14:13:27,RETURNED,EAST
O00586,CUST0084,2025-04-22 05:59:56,SHIPPED,SOUTH
O00587,CUST0514,2025-06-04 07:26:12,DELIVERED,NORTH
O00588,CUST0306,2026-03-03 19:42:46,RETURNED,WEST
O00589,CUST0361,2026-03-07 16:09:37,CANCELLED,NORTH
O00590,CUST0304,2025-07-13 02:17:30,PLACED,SOUTH
O00591,CUST0538,2025-12-10 14:59:21,DELIVERED,EAST
O00592,CUST0503,2026-06-27 19:58:08,DELIVERED,EAST
O00593,CUST0586,2025-05-16 11:09:32,SHIPPED,EAST
O00594,CUST0238,2026-05-11 13:32:25,RETURNED,NORTH
O00595,CUST0157,2025-12-28 10:21:14,DELIVERED,SOUTH
O00596,CUST0639,2025-06-14 19:29:25,DELIVERED,SOUTH
O00597,CUST0731,2025-06-07 05:52:15,SHIPPED,NORTH
O00598,CUST0330,2025-05-10 16:03:08,SHIPPED,SOUTH
O00599,CUST0216,2026-07-30 01:15:46,DELIVERED,EAST
O00600,CUST0157,2026-01-17 16:19:36,DELIVERED,SOUTH
O00601,CUST0552,2025-11-05 04:25:23,RETURNED,WEST
O00602,CUST0517,2025-05-29 16:40:36,RETURNED,SOUTH
O00603,CUST0010,2026-07-14 18:28:27,DELIVERED,EAST
O00604,CUST0491,2025-10-24 20:53:19,DELIVERED,CENTRAL
O00605,CUST0752,2026-03-29 12:19:52,DELIVERED,WEST
O00606,CUST0047,2025-05-23 20:03:35,PLACED,NORTH
O00607,CUST0417,2025-08-14 16:14:14,DELIVERED,EAST
O00608,CUST0062,2025-07-19 21:14:31,DELIVERED,EAST
O00609,CUST0206,2025-01-24 03:02:36,DELIVERED,WEST
O00610,CUST0699,2025-03-31 18:38:01,DELIVERED,WEST
O00611,CUST0331,2026-06-08 02:02:26,RETURNED,EAST
O00612,CUST0413,2025-06-01 15:34:11,DELIVERED,EAST
O00613,CUST0018,2025-10-19 12:33:29,DELIVERED,WEST
O00614,CUST0580,2025-03-31 07:51:11,DELIVERED,WEST
O00615,CUST0765,2026-03-02 16:06:39,DELIVERED,WEST
O00616,CUST0752,2026-03-01 05:04:53,CANCELLED,CENTRAL
O00617,CUST0094,2025-05-28 07:33:54,DELIVERED,CENTRAL
O00618,CUST0349,2025-03-09 21:30:21,CANCELLED,NORTH
O00619,CUST0012,2026-02-24 23:15:29,RETURNED,WEST
O00620,CUST0185,2026-07-24 16:49:30,DELIVERED,SOUTH
O00621,CUST0210,2025-07-10 13:53:59,DELIVERED,WEST
O00622,CUST0049,2025-11-06 21:18:24,DELIVERED,CENTRAL
O00623,CUST0763,2026-04-20 08:10:28,PLACED,NORTH
O00624,CUST0163,2025-09-26 10:55:43,RETURNED,WEST
O00625,CUST0133,2025-10-22 15:11:17,SHIPPED,SOUTH
O00626,CUST0035,2025-05-03 10:05:35,DELIVERED,NORTH
O00627,CUST0619,2026-01-06 21:09:21,DELIVERED,WEST
O00628,CUST0270,2026-05-03 04:21:14,DELIVERED,CENTRAL
O00629,CUST0023,2025-09-23 05:55:44,DELIVERED,SOUTH
O00630,CUST0333,2026-04-18 04:55:59,DELIVERED,NORTH
O00631,CUST0285,2026-01-05 15:16:26,DELIVERED,EAST
O00632,CUST0055,2025-10-24 10:37:08,DELIVERED,NORTH
O00633,CUST0532,2025-07-18 22:51:57,SHIPPED,NORTH
O00634,CUST0619,2025-06-21 19:47:45,DELIVERED,EAST
O00635,CUST0707,2025-11-05 09:53:00,DELIVERED,EAST
O00636,CUST0104,2026-07-02 21:07:07,DELIVERED,SOUTH
O00637,CUST0019,2025-05-21 18:51:57,DELIVERED,WEST
O00638,CUST0427,2025-12-15 05:56:08,PLACED,SOUTH
O00639,CUST0521,2025-08-15 06:51:36,CANCELLED,CENTRAL
O00640,CUST0634,2026-06-23 19:22:22,DELIVERED,NORTH
O00641,CUST0433,2026-04-17 02:46:53,PLACED,SOUTH
O00642,CUST0023,2026-05-07 12:40:40,DELIVERED,EAST
O00643,CUST0148,2026-03-29 21:45:35,DELIVERED,EAST
O00644,CUST0182,2025-11-08 01:02:49,CANCELLED,NORTH
O00645,CUST0233,2025-05-12 05:10:59,DELIVERED,EAST
O00646,CUST0134,2025-08-03 04:44:27,RETURNED,WEST
O00647,CUST0713,2025-04-25 02:49:48,PLACED,WEST
O00648,CUST0781,2026-03-18 01:32:52,SHIPPED,NORTH
O00649,CUST0681,2026-06-10 21:35:48,PLACED,NORTH
O00650,CUST0265,2025-02-14 02:24:43,DELIVERED,NORTH
O00651,CUST0778,2025-04-09 04:30:25,RETURNED,SOUTH
O00652,CUST0607,2025-07-24 06:43:39,DELIVERED,NORTH
O00653,CUST0098,2025-05-30 10:05:56,RETURNED,EAST
O00654,CUST0366,2025-06-14 18:13:39,CANCELLED,CENTRAL
O00655,CUST0253,2026-06-02 20:45:41,PLACED,CENTRAL
O00656,CUST0787,2025-01-15 19:15:15,SHIPPED,SOUTH
O00657,CUST0294,2025-06-25 19:33:22,PLACED,NORTH
O00658,CUST0225,2026-06-01 17:17:01,DELIVERED,CENTRAL
O00659,CUST0195,2026-03-27 03:54:27,SHIPPED,EAST
O00660,CUST0394,2026-03-11 07:48:05,DELIVERED,WEST
O00661,CUST0121,2025-11-18 04:30:02,DELIVERED,CENTRAL
O00662,CUST0145,2026-05-23 13:09:09,DELIVERED,CENTRAL
O00663,CUST0745,2025-02-11 02:59:40,DELIVERED,NORTH
O00664,CUST0400,2025-10-18 16:38:12,DELIVERED,EAST
O00665,CUST0709,2026-03-31 08:13:25,DELIVERED,EAST
O00666,CUST0444,2025-07-13 02:32:03,RETURNED,WEST
O00667,CUST0701,2026-01-12 06:31:40,PLACED,WEST
O00668,CUST0694,2025-04-18 14:25:52,DELIVERED,NORTH
O00669,CUST0128,2025-05-27 14:22:28,DELIVERED,CENTRAL
O00670,CUST0110,2025-06-22 02:21:21,DELIVERED,SOUTH
O00671,CUST0352,2025-07-25 21:39:42,CANCELLED,WEST
O00672,CUST0131,2025-08-27 15:27:46,DELIVERED,EAST
O00673,CUST0789,2025-10-07 23:26:28,RETURNED,EAST
O00674,CUST0493,2026-02-19 17:38:28,DELIVERED,SOUTH
O00675,CUST0792,2026-04-11 03:56:00,SHIPPED,WEST
O00676,CUST0515,2025-08-25 22:52:41,RETURNED,NORTH
O00677,CUST0107,2025-02-24 02:29:02,DELIVERED,NORTH
O00678,CUST0189,2026-01-27 22:00:44,DELIVERED,SOUTH
O00679,CUST0316,09-04-2025 02:47:09,DELIVERED,CENTRAL
O00680,CUST0791,2026-05-20 16:58:02,SHIPPED,WEST
O00681,CUST0508,2026-06-01 09:31:36,DELIVERED,CENTRAL
O00682,CUST0565,2025-01-19 01:09:01,RETURNED,NORTH
O00683,CUST0398,2026-04-06 11:27:09,RETURNED,WEST
O00684,CUST0476,2025-02-06 01:11:46,SHIPPED,EAST
O00685,CUST0729,2025-06-18 17:53:39,DELIVERED,EAST
O00686,CUST0738,2026-02-03 17:44:51,CANCELLED,CENTRAL
O00687,CUST0697,2026-05-18 20:09:45,DELIVERED,CENTRAL
O00688,CUST0487,2026-05-03 20:28:15,RETURNED,CENTRAL
O00689,CUST0063,2026-02-05 09:35:23,DELIVERED,WEST
O00690,CUST0637,2025-12-28 10:21:21,DELIVERED,NORTH
O00691,CUST0610,2025-02-16 04:40:03,CANCELLED,EAST
O00692,CUST0765,2025-01-28 22:45:40,DELIVERED,NORTH
O00693,CUST0444,2025-12-20 13:00:40,DELIVERED,NORTH
O00694,CUST0683,2025-09-08 09:00:55,SHIPPED,EAST
O00695,CUST0612,2025-03-28 02:23:05,RETURNED,NORTH
O00696,CUST0351,2025-06-23 00:43:03,DELIVERED,NORTH
O00697,CUST0477,2026-03-09 20:40:55,DELIVERED,WEST
O00698,CUST0279,2025-01-21 17:06:04,DELIVERED,EAST
O00699,CUST0392,2026-02-04 11:44:20,DELIVERED,WEST
O00700,CUST0108,2025-07-30 12:13:55,DELIVERED,EAST
O00701,CUST0176,2025-11-03 13:13:42,RETURNED,SOUTH
O00702,CUST0514,2025-03-19 19:30:32,SHIPPED,EAST
O00703,CUST0054,2025-11-01 20:52:52,DELIVERED,SOUTH
O00704,CUST0645,2025-04-05 21:03:04,PLACED,EAST
O00705,CUST0285,2025-03-10 20:37:22,CANCELLED,WEST
O00706,CUST0443,2025-08-03 12:38:43,CANCELLED,EAST
O00707,CUST0522,2025-11-04 15:45:42,DELIVERED,EAST
O00708,CUST0210,2026-03-01 14:38:50,SHIPPED,CENTRAL
O00709,CUST0470,2026-07-15 06:34:31,RETURNED,CENTRAL
O00710,CUST0197,2026-05-27 07:45:12,DELIVERED,WEST
O00711,CUST0280,2026-06-30 22:22:13,RETURNED,WEST
O00712,CUST0585,2025-03-03 19:00:54,SHIPPED,WEST
O00713,CUST0157,2025-09-04 05:28:42,CANCELLED,EAST
O00714,CUST0451,2026-02-25 11:36:06,RETURNED,NORTH
O00715,CUST0655,2025-07-28 15:00:59,SHIPPED,EAST
O00716,CUST0667,2025-06-14 09:20:12,DELIVERED,SOUTH
O00717,CUST0421,2025-09-02 04:08:04,SHIPPED,NORTH
O00718,CUST0257,2025-11-14 16:53:58,DELIVERED,WEST
O00719,CUST0438,2025-02-07 07:21:15,SHIPPED,SOUTH
O00720,CUST0035,2025-09-22 10:06:48,DELIVERED,SOUTH
O00721,CUST0665,2025-02-13 17:41:20,CANCELLED,NORTH
O00722,CUST0091,2025-11-18 21:54:12,DELIVERED,NORTH
O00723,CUST0422,2026-01-08 23:56:10,RETURNED,WEST
O00724,CUST0747,2025-05-24 08:35:38,PLACED,CENTRAL
O00725,CUST0129,2026-06-19 21:07:56,RETURNED,CENTRAL
O00726,CUST0263,2026-05-24 03:17:09,SHIPPED,NORTH
O00727,CUST0797,2025-11-17 11:59:20,CANCELLED,WEST
O00728,CUST0772,2025-08-30 15:23:46,SHIPPED,NORTH
O00729,CUST0185,2025-08-08 09:59:45,DELIVERED,EAST
O00730,CUST0609,2025-02-27 17:51:12,DELIVERED,NORTH
O00731,CUST0330,2026-07-13 15:25:45,DELIVERED,SOUTH
O00732,CUST0290,2025-05-29 13:12:58,DELIVERED,EAST
O00733,CUST0321,2025-01-22 23:29:53,RETURNED,CENTRAL
O00734,CUST0041,2025-02-25 08:43:34,SHIPPED,WEST
O00735,CUST0322,2026-01-07 04:26:37,DELIVERED,SOUTH
O00736,CUST0459,2026-02-02 00:17:11,RETURNED,WEST
O00737,CUST0267,2025-11-05 03:17:09,RETURNED,SOUTH
O00738,CUST0310,2025-08-04 05:50:01,RETURNED,EAST
O00739,CUST0791,2026-02-21 01:14:00,SHIPPED,NORTH
O00740,CUST0509,2026-04-28 15:02:07,RETURNED,EAST
O00741,CUST0740,2026-03-09 03:39:19,CANCELLED,EAST
O00742,CUST0524,2025-03-09 12:48:38,DELIVERED,CENTRAL
O00743,CUST0761,2025-12-01 16:30:09,DELIVERED,NORTH
O00744,CUST0662,2025-07-08 22:56:35,DELIVERED,SOUTH
O00745,CUST0009,2026-02-15 07:17:04,DELIVERED,EAST
O00746,CUST0595,2025-03-26 04:02:06,SHIPPED,CENTRAL
O00747,CUST0736,2025-05-14 21:37:38,DELIVERED,EAST
O00748,CUST0468,2026-05-05 04:51:39,SHIPPED,CENTRAL
O00749,CUST0341,2025-10-16 07:13:59,PLACED,EAST
O00750,CUST0192,2026-02-07 13:44:16,RETURNED,CENTRAL
O00751,CUST0235,2025-01-22 00:50:10,RETURNED,CENTRAL
O00752,CUST0647,2025-08-23 03:14:22,RETURNED,SOUTH
O00753,CUST0274,2025-06-22 01:48:45,DELIVERED,WEST
O00754,CUST0620,2025-09-24 05:26:02,PLACED,EAST
O00755,CUST0180,2026-08-04 04:16:21,PLACED,CENTRAL
O00756,CUST0451,2026-04-10 17:59:29,PLACED,SOUTH
O00757,CUST0201,2025-09-30 10:29:03,CANCELLED,WEST
O00758,CUST0139,2026-03-18 07:31:20,DELIVERED,EAST
O00759,CUST0750,2025-07-13 15:13:51,SHIPPED,SOUTH
O00760,CUST0035,2025-10-25 09:31:54,SHIPPED,WEST
O00761,CUST0260,2026-01-14 21:13:22,DELIVERED,WEST
O00762,CUST0093,2025-01-11 17:04:17,SHIPPED,EAST
O00763,CUST0715,2026-02-12 07:43:35,DELIVERED,WEST
O00764,CUST0759,2025-09-20 02:39:35,PLACED,NORTH
O00765,CUST0059,2025-12-07 08:33:01,DELIVERED,EAST
O00766,CUST0626,2025-02-16 00:11:42,SHIPPED,CENTRAL
O00767,CUST0396,2025-11-06 14:22:13,DELIVERED,SOUTH
O00768,CUST0578,2025-02-12 21:08:05,SHIPPED,SOUTH
O00769,CUST0521,2026-05-20 12:20:56,RETURNED,SOUTH
O00770,CUST0097,2025-11-21 19:18:43,DELIVERED,EAST
O00771,CUST0125,2025-11-17 01:36:28,RETURNED,WEST
O00772,CUST0293,2026-01-05 15:39:32,DELIVERED,EAST
O00773,CUST0633,2025-09-28 18:49:20,DELIVERED,SOUTH
O00774,CUST0329,2026-05-19 05:30:26,DELIVERED,WEST
O00775,CUST0060,2025-07-13 05:24:40,PLACED,SOUTH
O00776,CUST0042,27-04-2026 09:28:28,SHIPPED,WEST
O00777,CUST0452,2025-04-29 18:01:08,PLACED,EAST
O00778,CUST0732,2026-07-29 17:39:56,DELIVERED,NORTH
O00779,CUST0743,2025-06-01 04:30:07,DELIVERED,SOUTH
O00780,CUST0296,2025-07-04 06:07:38,CANCELLED,EAST
O00781,CUST0582,2025-08-06 21:14:46,RETURNED,NORTH
O00782,CUST0544,2025-07-04 15:09:40,RETURNED,SOUTH
O00783,CUST0792,2026-05-26 03:26:00,RETURNED,NORTH
O00784,CUST0297,2025-05-05 14:21:04,DELIVERED,NORTH
O00785,CUST0337,2025-06-07 01:03:04,PLACED,WEST
O00786,CUST0470,2025-10-03 21:38:03,DELIVERED,EAST
O00787,CUST0050,2026-04-09 11:49:47,RETURNED,CENTRAL
O00788,CUST0138,2025-08-05 01:46:20,CANCELLED,EAST
O00789,CUST0336,2025-02-26 02:34:29,DELIVERED,CENTRAL
O00790,CUST0396,2025-04-05 14:31:19,SHIPPED,SOUTH
O00791,CUST0795,2026-02-13 03:14:50,PLACED,SOUTH
O00792,CUST0172,2026-02-02 14:39:02,DELIVERED,SOUTH
O00793,CUST0129,2025-11-02 17:52:16,CANCELLED,EAST
O00794,CUST0707,2025-05-15 13:04:20,DELIVERED,EAST
O00795,CUST0530,2025-07-24 17:49:35,DELIVERED,WEST
O00796,CUST0493,2025-10-02 20:30:01,DELIVERED,NORTH
O00797,CUST0780,2026-03-09 13:24:25,DELIVERED,WEST
O00798,CUST0651,2026-03-13 03:23:02,PLACED,EAST
O00799,CUST0480,2025-08-18 23:34:43,DELIVERED,SOUTH
O00800,CUST0513,2026-06-24 22:55:17,DELIVERED,NORTH
O00801,CUST0303,2026-04-25 15:55:25,PLACED,WEST
O00802,CUST0313,2025-06-02 04:39:09,DELIVERED,EAST
O00803,CUST0260,2026-06-20 15:34:23,DELIVERED,NORTH
O00804,CUST0570,2025-03-20 01:38:30,DELIVERED,CENTRAL
O00805,CUST0441,2026-02-27 03:26:24,DELIVERED,CENTRAL
O00806,CUST0265,2025-12-30 09:16:45,DELIVERED,CENTRAL
O00807,CUST0022,2025-04-27 16:51:10,SHIPPED,SOUTH
O00808,CUST0408,2025-02-16 03:01:57,DELIVERED,EAST
